protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
udp,eco_i,REJ,0,35,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0752821996765083,0.02506549019778581,0.004254247200848194,0.046781794693603995,0.9039232723025352,0.07092205329309392,0.002708335575827803,20,137,0.9664890541770916,0.020608897560239394,0.01751281548970446,0.011393765317792605,0.06584678016108488,0.06605397757719142,0.07271123199308797,0.09099420391153265
tcp,eco_i,RSTR,4,80,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.0790956271067311,0.08373884568107164,0.02245886628046051,0.012640242790965584,0.9653370499641568,0.05729950174775801,0.07855891727792777,49,73,0.931254976682315,0.025782180160882174,0.04745390480440325,0.0496014720734431,0.06983544304439988,0.010115378502870032,0.030473676237625858,0.04713981163597669
tcp,http,SH,0,43,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.004938722190823419,0.034115410327293684,0.007202631600424659,0.08451071795552811,0.9331386890958322,0.05106723794132989,0.013254291876251136,121,79,0.9939064071121151,0.0008705508128900252,0.017271749915418067,0.04615019506847321,0.08986429444629458,0.03634770516989299,0.04368231040004146,0.0073681823342749975
udp,ftp_data,SF,2,83,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.019765093018278758,0.05218662684170167,0.020318675260576038,0.014979088726619627,0.9095968583137996,0.088916036819618,0.03161647132319915,200,17,0.9196976689336424,0.01823298599428972,0.01482624533735575,0.07017114419597952,0.03680788939887256,0.08985491474526489,0.09896432990806692,0.028053567765405518
icmp,http,REJ,0,89,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0.027998165024623847,0.09780575034640747,0.020023410227485695,0.004130460982922524,0.9042504499903691,0.004077115070477933,0.006859587091041841,102,83,0.9044811879701801,0.06361968434937296,0.08759997063859326,0.027239535018178843,0.011273804516952436,0.06951751023798831,0.02820441005054111,0.06854975191172942
icmp,other,SH,0,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.08038861266346553,0.07540001613705476,0.04775574824733554,0.08462691052519972,0.9843621366150549,0.0059603598480307725,0.059557181581914725,163,94,0.9105826190796849,0.06948520475876611,0.037280348409029045,0.021383749242164032,0.04137651966401528,0.09870944259297393,0.05878366026041542,0.08082876165958366
tcp,private,RSTR,0,74,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.08727590156768178,0.008527712473680726,0.01779915138107807,0.05545714530531725,0.9591264135782359,0.0636305206652552,0.06929880134241917,231,138,0.9090282071679644,0.07916320911652189,0.09838166370987066,0.09659330978235132,0.04365559664973789,0.09642769031501293,0.05951283831958748,0.09589278330860512
udp,ftp_data,RSTR,0,183,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0.002427991926745954,0.08701352711442085,0.06529707166249753,0.03039727783248517,0.9788509130643909,0.024998107197290877,0.06470933468061267,244,214,0.961423155439317,0.0400635721757732,0.015134743393664286,0.0373555624183563,0.07299102331597948,0.0036254123260750838,0.02725714554078892,0.018913883358003217
tcp,other,REJ,0,47,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.06470594768741411,0.0133405853745737,0.09784531611947762,0.09018649496993325,0.9960166112884339,0.08642388667960565,0.06522336029363833,199,119,0.973995609869246,0.011931494706083368,0.0069135454064461095,0.09478885844721155,0.023708333792493597,0.0331270079363069,0.07906680443636098,0.07654884347734325
udp,other,SF,1,144,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.09754587058744721,0.09631830973911533,0.07853627274890339,0.09889684563381328,0.9922455304735766,0.00934962446328409,0.08661500860429151,254,251,0.9335182385772808,0.06761639810092697,0.08236548956287026,0.0017043451272952149,0.03230217714371566,0.01876764872452308,0.00024988090838483633,0.08062604684608947
tcp,http,RSTR,0,42,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.04345884032081221,0.08101696144849542,0.029946681027590506,0.0448805557413367,0.9930363753293416,0.09995816551492558,0.07621499161502182,113,121,0.9072748316693454,0.06279169128435487,0.00904966974021223,0.07470551539025694,0.09387588619807452,0.02552242003721472,0.07459602490963556,0.00986175803789413
udp,ftp_data,SF,0,15,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.07865670123714262,0.06793113902635349,0.09630348127111654,0.032571429162319414,0.9401662989817686,0.04395043638055172,0.03178814105269039,115,210,0.9037132371479291,0.052830148228457746,0.018280015713363684,0.045468253613371756,0.013977109166200853,0.060719030362059105,0.00548459487913916,0.08021245778908687
icmp,domain_u,SH,0,148,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.029180570010785035,0.03502632471371991,0.09697007817507716,0.0660438190722678,0.9640478048471158,0.004323814410565486,0.027677388833408534,209,48,0.928286213409201,0.0005629566078722337,0.09296436778244956,0.05444828474468486,0.0865136436272284,0.060648318576120824,0.08020528987118677,0.08188470806528607
udp,eco_d,REJ,1,63,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.06648479905457363,0.05044384153213467,0.031012311913809865,0.03291093959205643,0.9539735353807425,0.08502391604148668,0.09885749612760375,74,37,0.9991216299821679,0.028754989603143558,0.03664219448103341,0.09109254221748525,0.029164262066690885,0.05396013392120219,0.017052148883236053,0.039304780066562156
tcp,eco_i,RSTR,1,235,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.020885958641511784,0.007456108283276575,0.051431320265143035,0.02115630740270551,0.9923960776330866,0.03916713855879494,0.0033545202595731682,160,129,0.9878433108185691,0.006233403325173171,0.0750482970547286,0.09446705898432341,0.05219141990070974,0.048678319572878374,0.08076626166305453,0.015283192667497215
udp,eco_d,SF,0,23,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.027565051854682644,0.05666255364311386,0.05183807384328153,0.004755754862025819,0.9533794381873385,0.007040511361271007,0.06171482170381422,252,109,0.9292037392830238,0.03603968117638944,0.0795863027612379,0.02040977600048909,0.052714668470790864,0.024921544524850715,0.09096836756629617,0.07524782827665621
udp,other,RSTR,0,349,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.04759570429438327,0.05985062062800485,0.04642469842858271,0.06289502146543029,0.9436885005190804,0.07114532929438508,0.04401370000917775,185,189,0.9916510074880992,0.04031220471525215,0.09855480924426298,0.03944639001032051,0.04671853368516219,0.008792171696017249,0.07574292328431875,0.09059575337408392
icmp,eco_i,RSTR,0,93,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0.05392823290273693,0.0015238345874307947,0.07325797782546067,0.03890047447482801,0.9763603235613892,0.08590908654024176,0.05654440944822173,13,101,0.912417827796375,0.03810232152810494,0.008849037143414751,0.006085635582988214,0.06752083443197025,0.07832511297061073,0.06023203061153918,0.0857624144305195
udp,other,RSTR,0,299,118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.01120961648589467,0.03846891241129596,0.02198691098899569,0.03425092042663296,0.9915140777141727,0.04340514477673155,0.00997364735869032,111,148,0.9212101917814726,0.04060935080118971,0.015491993710527919,0.0694814040369652,0.021735898190074057,0.08610790474175406,0.005359224441613253,0.09229807903553539
icmp,private,RSTR,0,220,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.016482352174072634,0.05148677083075031,0.09416319060207265,0.043720962247873356,0.972475446792595,0.014769025640838308,0.0831067560907474,153,241,0.9763191300300436,0.09412422704095764,0.02452835614817757,0.06735865949698339,0.022890036213441656,0.02929556586781651,0.0583827931026028,0.002812039064327743
icmp,eco_d,S0,2,14,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0.05917661749016036,0.05226298105537305,0.07413049535500628,0.03435486146197919,0.9126488979650789,0.014382770985972694,0.0425775487995727,206,109,0.9925960279991826,0.025516142740461857,0.056491363642884276,0.09355683416860784,0.015572208922547027,0.054450520135891946,0.06586908126383438,0.029028049301466442
tcp,other,SF,0,17,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.04468821186903687,0.0863819943561891,0.08016569094143622,0.09418431501283696,0.962230318666653,0.09310541871659708,0.07261241274658296,64,129,0.9223905145087858,0.028179098992248554,0.017399976865662782,0.04147622485542986,0.09228569036827802,0.0752048656817038,0.028311180281968953,0.05760172297171752
tcp,private,RSTR,0,45,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.050680975088458646,0.08571536666755698,0.03356983177547651,0.014641966204832225,0.9096628746065951,0.011551512329096347,0.012949253308168963,7,43,0.908356410189841,0.00036244618334112526,0.07885289636706015,0.05666331791231587,0.04861095627492432,0.01550314803341657,0.003062327553828892,0.07333173107184919
udp,private,RSTR,0,93,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.04929119863942353,0.01062490207068123,0.09754651919555855,0.06263908279460144,0.9106149328909618,0.06710636037538394,0.07431573004353838,195,66,0.9502856401360203,0.003928787369916242,0.04759904996872616,0.0953087004989848,0.015611020276042798,0.004211077219736958,0.059803226091666196,0.05185374728216834
udp,other,S0,0,385,705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.06268633507399299,0.0029881213078398086,0.0480085900634362,0.09408168771764255,0.9325530536789148,0.09573284415610694,0.020631170807327827,160,107,0.9187719112719883,0.0358191288318749,0.0936988248168289,0.028592455161435538,0.013233000317013278,0.09218235477759995,0.0934539879691123,0.09331574773852994
icmp,other,RSTR,0,275,699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.05354147658750691,0.0722561870001887,0.061350999324495295,0.004192282792062041,0.9776435669568279,0.008453087336095066,0.00260646313658075,60,49,0.9526648545549739,0.042093211590488594,0.005953964506113108,0.018162227959783984,0.07326691737106823,0.0754662480604092,0.0671551987685932,0.04364707012730529
icmp,domain_u,SF,0,50,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.06683924783295234,0.027752885598756993,0.03712041348958702,0.07170312981850595,0.9749427348910031,0.09971264393284618,0.08868438405863326,227,236,0.9697222200073203,0.08433250214030513,0.01580253423966572,0.003687800906636163,0.02892107437812739,0.020336863394323203,0.02713057368112433,0.027457276234103347
icmp,ftp_data,RSTR,0,120,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.061579938349371616,0.04777705783473693,0.04426082049042952,0.0211507404562871,0.9722777027310209,0.021668566818762648,0.024349324623716376,101,25,0.9063458596281869,0.021686502713403145,0.05710261534967231,0.07396269325673765,0.02081637676197178,0.07140000225590781,0.017868741562762348,0.07270275138768717
icmp,http,SF,1,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.0895871974161897,0.07005550443381678,0.08136511759163921,0.06940998184797768,0.9346333794886755,0.024336163905506993,0.004302327624917657,188,90,0.900960016329904,0.02414369242093513,0.006802034492373033,0.04844596598617273,0.08522170006677952,0.009568402563547008,0.05111347184416601,0.09259388843930118
udp,eco_i,RSTR,0,32,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.025816055031154396,0.010255636519475898,0.008395165196797073,0.03555639761871401,0.9272962244380382,0.03941505215932101,0.09966350227617479,89,190,0.9152727145593411,0.0950541189660715,0.0674089064439292,0.035234898306012355,0.06970900575297732,0.05153440534346185,0.04190490730310989,0.009777992594345298
tcp,eco_d,S0,0,316,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.042600253456668895,0.033669365751851234,0.09702550270363647,0.033557499153273156,0.9306605490716972,0.08149281733062752,0.07602848271366582,125,50,0.9934007962863862,0.02246403065423599,0.009554925974947349,0.07498608755089614,0.04441868257227797,0.024226464237430658,0.0260867190343979,0.014894082099887896
udp,domain_u,S0,1,159,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.07667058554722492,0.09568689177310218,0.04478233121083256,0.02298284549738109,0.9178547069079998,0.09025051638556952,0.06498000322822528,249,68,0.9159765257037781,0.08683586742153535,0.0077694381368242915,0.09664180643777348,0.058958464289626755,0.0023414111147646135,0.01971227569693537,0.00450042542825384
icmp,eco_i,RSTR,0,20,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.07459820241270508,0.027564156580341715,0.08171976864531699,0.019257264744594008,0.9644718287728143,0.08020027851196798,0.07584515287321722,65,159,0.9177604163626103,0.05121885128615986,0.09860255742222149,0.02273324091984702,0.03501271723484065,0.04103561989822573,0.04177188107539401,0.08028014555980859
icmp,http,SH,0,33,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.09960605461341275,0.08172937549202042,0.09003427361357472,0.07007319388795388,0.9988494559259032,0.024798901305915912,0.016478053937393544,28,45,0.9698442694816901,0.024601350455898008,0.07553857351562428,0.02314835692730234,0.047627688206837306,0.05279287776681642,0.007817810844895646,0.028435317949795747
icmp,ftp_data,RSTR,2,173,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.07424394836480952,0.022129856654095028,0.019560630676268065,0.011576842186407189,0.9576700046959985,0.006011278499389417,0.09777750367348963,73,200,0.9076674836933023,0.02477849286366861,0.087421059210664,0.017341671783590674,0.06999896097414854,0.08561988766203053,0.002128145427071604,0.009987628255301528
tcp,eco_i,S0,0,166,860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.033560007321073886,0.034334136574456164,0.07302888878441391,0.051697881767369724,0.9435532267163471,0.008709061695278963,0.05447327623962283,63,217,0.9890063494093666,0.018482062195545036,0.050142901671644695,0.0166936203082098,0.036401966128216556,0.05756864036575554,0.0020931504930692293,0.000491426846741816
tcp,private,SH,1,32,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.0402182619368697,0.08339821327983402,0.06375492485443478,0.04749161043414816,0.9956987039859125,0.042170512086800366,0.001824068099832399,113,42,0.9524019305792575,0.003926691362450796,0.0593992707894654,0.08524544426348682,0.07239325662164252,0.05814637515919734,0.08994047552024169,0.09536614051116236
udp,eco_i,SH,1,34,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.09969933460652264,0.07730867379427592,0.05622386536884671,0.00972197401995858,0.9954705342599707,0.042470384907833406,0.09697502556142623,61,10,0.9270518339748932,0.0175567589924183,0.011894580010118373,0.010629066750341554,0.05359418083723966,0.06458461064851716,0.03763306431230521,0.04981871743646993
tcp,http,SF,2,110,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.019724278378524075,0.09856088481916273,0.024177966628186765,0.08556243739430024,0.9383788300599278,0.09455960987395136,0.09460361644964167,61,11,0.934154260407467,0.08497723589065237,0.03847635130199439,0.0884050451514744,0.03074165258276227,0.07117023507228294,0.028334790983001512,0.020437423791800847
tcp,http,RSTR,1,8,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0.04648489043844398,0.09993217782767494,0.07086439846343104,0.01154053290210504,0.9450347767896612,0.03070368638389367,0.0433543444619161,178,236,0.919930563908796,0.07216842197574766,0.07449758757444229,0.056709715093213035,0.007026957221475916,0.0619512095681551,0.09120423498805247,0.08162968222185323
udp,eco_d,S0,1,53,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.08247943494381053,0.03501987495239182,0.04877440545713914,0.05933374072988079,0.9707899588341277,0.0986680058996054,0.021837104404211494,175,16,0.9546642919068661,0.03888481769707763,0.07726621340191143,0.028988971754592044,0.04573377780466162,0.027971737094776485,0.01500580721685,0.041639480787255045
tcp,eco_d,SH,0,104,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.09332864570275048,0.02129255943876184,0.045575092051775914,0.07541124775993127,0.9292282910767451,0.06724685590366945,0.023415372252984092,197,72,0.9433753151790704,0.05702387540048681,0.0723936725901217,0.01297604157339164,0.07741415141907854,0.06392659370055732,0.01848282970901306,0.006606293942645058
icmp,eco_i,SH,2,76,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.09331674356085679,0.0786640641739943,0.025737722446154465,0.03977685746802867,0.9078524201929064,0.02863581863693533,0.04697405540547355,4,184,0.9154093017892988,0.015845957323647564,0.02887781474697847,0.09326784512662542,0.014136257747734549,0.0872469263175904,0.04916039257680162,0.030198635623539107
udp,eco_i,SF,0,49,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.07410349286788677,0.01000533414030419,0.03013883383835421,0.03340849604472801,0.9224103563875934,0.0626252109583114,0.022154202306328398,89,17,0.9325214236456626,0.07402914234051661,0.05071682096056515,0.05155129221450815,0.08692601681396722,0.05011698903449923,0.08639166516219823,0.09371819312997011
icmp,other,RSTR,0,70,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0707769435546642,0.017878818325135794,0.028435748722158562,0.098485095904153,0.9401392622273723,0.021133543133924928,0.030017214652578852,52,52,0.9389257008539469,0.03707085587758601,0.01188542099499439,0.042795104241382886,0.02013405726055836,0.05856918911846146,0.05428634332193575,0.08755415046072684
udp,http,REJ,2,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0.03353070685099254,0.026546808345060305,0.08879194538036322,0.09641284131829403,0.914912960094524,0.015653206926901374,0.040853583468872426,110,166,0.9914068024221039,0.05391142100237844,0.07287652895829157,0.07502404669368738,0.07901254310204318,0.0004034303895738112,0.0003758615184094483,0.03324525775849257
tcp,eco_d,SF,1,153,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.033884809652573636,0.0967267326707825,0.09071198363435716,0.003396179640924613,0.959978506334675,0.030770949954387485,0.008299388063818192,180,164,0.9587578065682577,0.06027913833485698,0.020819105653961757,0.07765218963204214,0.0981432963431865,0.08984315311927167,0.08222482542677065,0.05395802387300233
tcp,ftp_data,RSTR,0,72,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.09343813222398656,0.031939529761052,0.06159660383084978,0.0966659654877326,0.9562566481821742,0.07413823545653152,0.047159925296804066,7,206,0.9036560352905961,0.07857681292750475,0.029203900813909712,0.023593659151449255,0.033628987778089224,0.03196300442262884,0.08037936531688925,0.017837930224520484
udp,eco_i,SH,0,201,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.07824925335712597,0.01128644159091764,0.0674777831639704,0.0031512582396793112,0.9270671062714824,0.050731525616036235,0.051185349760669775,165,254,0.9136685039569326,0.058147704288415585,0.08130960256481125,0.09262858710964622,0.05805921062249445,0.008482901476830928,0.015451814744651717,0.0954703693355063
udp,domain_u,RSTR,0,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.03109414162478551,0.01175291804223898,0.07885839074263229,0.06970542122087925,0.9985660825694378,0.01846069206098282,0.07984842065163103,243,0,0.967966346286179,0.08702088173159402,0.03807272733908937,0.0668237679016482,0.04033029675260938,0.03821834862908929,0.07920691934514067,0.03859234594289473
udp,private,RSTR,0,34,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0898672004728256,0.052142571688844674,0.03448129317357475,0.023816791597694897,0.9565608035363355,0.045859352825662406,0.03861578907867688,80,177,0.967734454196611,0.08652455381966218,0.03449464350873776,0.09573301189123942,0.004246812756211061,0.047251027619536506,0.03292248059280899,0.06853847921459537
udp,ftp_data,REJ,0,110,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,6,0.0488749168196176,0.04127743511231764,0.0021435169128378286,0.01909486799452196,0.9464177236916512,0.05974531892972909,0.06382995727429763,144,228,0.913157552020115,0.08031057318184354,0.09434960360049413,0.05123214618232746,0.09216144436857211,0.08339962864913973,0.059680989469136116,0.011063923590154524
